drug_a_name,drug_b_name,cell_line,synergy,label
METHOTREXATE,MK-8776,RKO,-15.71573371,0
PACLITAXEL,TEMOZOLOMIDE,PA1,-2.8182410105,0
METHOTREXATE,ZOLINZA,NCIH1650,-12.6639075559,0
METHOTREXATE,BORTEZOMIB,RPMI7951,-13.8718158865,0
CARBOPLATIN,LAPATINIB,NCIH460,-21.7211530022,0
PD325901,SN-38,NCIH23,-5.5734499879,0
ABT-888,TOPOTECAN,SKMEL30,-7.161263697,0
MITOMYCINE,ABT-888,ZR751,14.9512612785,1
METHOTREXATE,TEMOZOLOMIDE,NCIH23,-18.3855670319,0
SN-38,MK-8776,NCIH2122,-2.4117687559,0
AZD1775,GELDANAMYCIN,SKMEL30,19.3608627563,1
MK-4827,BORTEZOMIB,A427,-8.6399533639,0
SN-38,DINACICLIB,UACC62,-8.8098109376,0
MITOMYCINE,LAPATINIB,A375,12.1746655188,1
ERLOTINIB,DINACICLIB,NIHOVCAR3,14.1431144922,1
MK-4827,ABT-888,SKMES1,-6.9980190405,0
ZOLINZA,TEMOZOLOMIDE,NCIH1650,-8.9694509343,0
L778123,PD325901,NCIH520,11.727003991,1
DOXORUBICIN,SUNITINIB,RKO,-9.8074472581,0
ETOPOSIDE,MK-5108,HT29,22.0448837604,1
5-FU,MK-2206,A2058,15.9003975952,1
DASATINIB,GELDANAMYCIN,A2058,-6.1123817221,0
MITOMYCINE,PD325901,SKMES1,-9.8423003359,0
PACLITAXEL,ZOLINZA,NIHOVCAR3,-1.286416976,0
MK-5108,MK-8669,A427,20.5750086483,1
METHOTREXATE,SORAFENIB,NCIH460,-14.8045154302,0
L778123,ZOLINZA,ES2,11.1222872579,1
AZD1775,PD325901,SW837,11.5784159995,1
MK-2206,PD325901,PA1,36.4601522171,1
DEXAMETHASONE,MK-5108,RPMI7951,-27.2166282284,0
AZD1775,MK-8776,A2780,54.0791044037,1
METHOTREXATE,PD325901,NCIH23,-7.4225612985,0
VINBLASTINE,SORAFENIB,SKOV3,25.0822725686,1
ETOPOSIDE,DASATINIB,NCIH1650,50.3060481286,1
VINBLASTINE,BORTEZOMIB,A2058,-10.5541916499,0
VINORELBINE,DASATINIB,HT144,-35.8480182131,0
MK-4541,METFORMIN,ZR751,-40.9699228039,0
ERLOTINIB,GELDANAMYCIN,NCIH1650,15.1667441343,1
MITOMYCINE,AZD1775,SKMEL30,15.501172036,1
AZD1775,MK-5108,VCAP,-7.1366314124,0
GELDANAMYCIN,MK-8776,SW620,-6.8886440118,0
MK-8669,TOPOTECAN,HT144,33.4545118078,1
VINORELBINE,MK-8669,SW837,10.5081389914,1
GEMCITABINE,BEZ-235,VCAP,17.9473443347,1
MK-8669,SN-38,HT144,26.9966234954,1
L778123,ETOPOSIDE,SKMES1,-6.1639053085,0
DEXAMETHASONE,ABT-888,SW837,-17.5783969843,0
TEMOZOLOMIDE,DASATINIB,SW837,-3.7810510125,0
MRK-003,PACLITAXEL,A2780,15.5227837071,1
L778123,MK-4827,SKOV3,17.5954862232,1
LAPATINIB,BEZ-235,DLD1,39.6543515006,1
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMEL30,10.1012234365,1
MK-2206,MK-8776,SKMES1,20.3550326759,1
VINBLASTINE,LAPATINIB,OV90,-18.1823946144,0
MK-5108,DASATINIB,NCIH520,40.7685197393,1
METFORMIN,PD325901,NCIH520,-0.7414717792,0
MRK-003,SN-38,LOVO,-4.4597807179,0
DEXAMETHASONE,MK-5108,UACC62,12.8836124142,1
DINACICLIB,MK-8776,NIHOVCAR3,-2.8979286071,0
ZOLINZA,MK-8776,LOVO,10.7933732438,1
DEXAMETHASONE,MK-8776,KPL1,33.7418330125,1
DASATINIB,BEZ-235,RKO,34.9504809788,1
5-FU,AZD1775,NCIH460,13.5826976918,1
MK-2206,OXALIPLATIN,OV90,-13.1096276521,0
METHOTREXATE,ZOLINZA,KPL1,-30.8034395941,0
CARBOPLATIN,ERLOTINIB,SW837,12.9715190971,1
METFORMIN,MK-8776,ZR751,-37.6463331733,0
AZD1775,PD325901,A375,14.7480840053,1
TEMOZOLOMIDE,LAPATINIB,ES2,-3.5408005039,0
MK-2206,SORAFENIB,SKOV3,18.1568992691,1
ERLOTINIB,BEZ-235,NCIH1650,26.7683728199,1
SUNITINIB,OXALIPLATIN,NCIH23,-18.3491041716,0
MRK-003,MK-8776,NCIH2122,-13.2748388417,0
DOXORUBICIN,ABT-888,A2058,-7.8502589898,0
DASATINIB,MK-8669,SKOV3,28.797421563,1
VINORELBINE,PD325901,HT144,31.8602883813,1
GEMCITABINE,MK-8776,HT29,74.56856168725,1
PD325901,MK-8669,NCIH23,51.7427355854,1
ETOPOSIDE,MK-5108,NCIH460,-12.8962183209,0
TOPOTECAN,MK-8776,SKMES1,-17.0981632241,0
ETOPOSIDE,AZD1775,KPL1,24.4683419712,1
L778123,DASATINIB,MDAMB436,27.7759035581,1
MRK-003,ABT-888,T47D,14.8445528345,1
MRK-003,VINBLASTINE,SW620,23.5730030261,1
ZOLINZA,SORAFENIB,NCIH23,-13.9234373117,0
PD325901,DASATINIB,UACC62,-1.7935324839,0
ZOLINZA,MK-8776,NCIH460,-6.5993466867,0
MITOMYCINE,ERLOTINIB,HT29,-43.962014732,0
TOPOTECAN,BEZ-235,NCIH520,22.199810602,1
L778123,MK-2206,KPL1,45.6239346313,1
METFORMIN,ERLOTINIB,HT144,-3.4728603705,0
MRK-003,VINORELBINE,OV90,36.7633176326,1
DEXAMETHASONE,MK-2206,SKOV3,42.3180494296,1
L778123,MK-4827,NCIH2122,17.0352780985,1
MK-2206,ERLOTINIB,SW620,-2.15906781865,0
ZOLINZA,MK-8776,A2058,42.0359764302,1
DOXORUBICIN,TEMOZOLOMIDE,NCIH2122,-11.3086723992,0
CARBOPLATIN,ERLOTINIB,T47D,-27.8292932285,0
TEMOZOLOMIDE,MK-4827,KPL1,-9.8089378254,0
DOXORUBICIN,LAPATINIB,NCIH520,-18.3319157254,0
L778123,GELDANAMYCIN,NCIH460,31.1047843071,1
VINBLASTINE,PD325901,NCIH520,-1.7615663175,0
MK-4541,MK-5108,SKMES1,-8.2938115988,0
MRK-003,CARBOPLATIN,ZR751,-10.0253928971,0
MK-5108,MK-8776,NCIH460,-10.5544510527,0
MK-8669,BEZ-235,VCAP,88.2044751761,1
ZOLINZA,AZD1775,HCT116,13.2586607445,1
CARBOPLATIN,GELDANAMYCIN,HT144,-1.2141469382,0
SUNITINIB,MK-8669,LOVO,21.185131131,1
ERLOTINIB,MK-8669,A2780,36.2398734353,1
MK-5108,MK-8669,A2058,17.8854604204,1
PD325901,MK-8776,NIHOVCAR3,29.6563218472,1
CARBOPLATIN,L778123,MDAMB436,-0.0061063152,0
ETOPOSIDE,MK-2206,HT144,47.8440531222,1
AZD1775,MK-8669,T47D,28.9104438965,1
BORTEZOMIB,BEZ-235,SKMES1,-0.268602953,0
5-FU,PD325901,NCIH520,-1.1429154638,0
DEXAMETHASONE,AZD1775,OV90,-0.185920137,0
BEZ-235,MK-8776,ES2,43.0875285814,1
TEMOZOLOMIDE,LAPATINIB,A427,-4.0055229148,0
MRK-003,SN-38,OV90,-8.7963507623,0
TEMOZOLOMIDE,MK-8776,NCIH460,-9.2182071604,0
VINORELBINE,GELDANAMYCIN,NCIH23,-277.8941379112,0
SUNITINIB,BEZ-235,PA1,10.9936780579,1
DOXORUBICIN,L778123,SW837,-17.8442018209,0
VINORELBINE,LAPATINIB,SW837,20.9204356391,1
DOXORUBICIN,L778123,SKOV3,-28.3192969289,0
PD325901,MK-8669,OV90,45.8478537893,1
GEMCITABINE,SORAFENIB,RKO,-14.6220196138,0
ETOPOSIDE,GELDANAMYCIN,KPL1,13.3158629747,1
OXALIPLATIN,DINACICLIB,A375,-12.0488402254,0
MK-5108,BORTEZOMIB,NCIH1650,-16.5493200647,0
DOXORUBICIN,LAPATINIB,HT29,-3.7087635085,0
ERLOTINIB,MK-8776,VCAP,24.7285879549,1
ZOLINZA,MK-2206,KPL1,51.956793186,1
ABT-888,SN-38,SKMES1,20.0867520559,1
GEMCITABINE,MK-2206,VCAP,21.7007409265,1
5-FU,BORTEZOMIB,KPL1,-2.9975327263,0
MK-4827,DINACICLIB,HCT116,-8.4715509697,0
MRK-003,DASATINIB,ES2,-8.8238275579,0
ABT-888,TOPOTECAN,HT144,-12.7181708313,0
SUNITINIB,OXALIPLATIN,SW620,-5.1122776291,0
SUNITINIB,LAPATINIB,DLD1,28.9288828097,1
L778123,GEMCITABINE,PA1,-1.6589496628,0
METFORMIN,DASATINIB,NIHOVCAR3,48.8797547225,1
ERLOTINIB,DASATINIB,DLD1,68.432847412,1
PACLITAXEL,ERLOTINIB,HT144,26.0766641236,1
METHOTREXATE,ABT-888,NCIH23,-7.5641268573,0
AZD1775,MK-8776,NCIH1650,42.5101911407,1
MK-2206,BORTEZOMIB,NCIH23,-4.2615480931,0
ZOLINZA,PD325901,NCIH1650,-1.0392569114,0
ABT-888,GELDANAMYCIN,ZR751,-17.080157941,0
METHOTREXATE,ERLOTINIB,A427,13.4862187225,1
MRK-003,DINACICLIB,PA1,-2.0670409766,0
MK-5108,ERLOTINIB,ZR751,28.6856744185,1
DOXORUBICIN,BORTEZOMIB,CAOV3,-15.852118118,0
MK-4541,MRK-003,PA1,22.7368891611,1
ZOLINZA,TOPOTECAN,NCIH1650,-8.7868506954,0
VINBLASTINE,LAPATINIB,CAOV3,-4.3352611719,0
PACLITAXEL,MK-8776,SKMES1,-6.4538630348,0
L778123,ERLOTINIB,NCIH460,10.7754142681,1
METHOTREXATE,DINACICLIB,PA1,-30.3906489152,0
L778123,ETOPOSIDE,UACC62,-1.2621620072,0
L778123,DINACICLIB,ZR751,-0.6179467943,0
VINORELBINE,MK-8776,CAOV3,-16.8669413901,0
MK-4541,MK-8776,HT29,10.7762287634,1
ETOPOSIDE,MK-8776,CAOV3,65.0998472311,1
MK-4541,GEMCITABINE,RKO,-9.0259392195,0
MK-4541,MK-5108,T47D,14.113214455,1
MK-4541,VINBLASTINE,LOVO,-8.2074786076,0
5-FU,MK-8669,ZR751,10.3250317023,1
VINBLASTINE,ZOLINZA,NCIH460,-18.9438150189,0
DEXAMETHASONE,TEMOZOLOMIDE,A375,-1.5948956105,0
LAPATINIB,SN-38,MDAMB436,20.0133709684,1
CARBOPLATIN,SUNITINIB,NIHOVCAR3,12.9393218445,1
METHOTREXATE,BORTEZOMIB,HCT116,-22.5307353011,0
GEMCITABINE,SORAFENIB,UACC62,-6.6806005188,0
CYCLOPHOSPHAMIDE,L778123,SKMEL30,11.0462803516,1
AZD1775,ABT-888,NCIH460,-6.6040385634,0
MITOMYCINE,SORAFENIB,HT144,-18.4459416631,0
MK-2206,MK-8669,ZR751,34.5341914704,1
DASATINIB,BEZ-235,HT29,38.4771441471,1
MK-4541,DASATINIB,RKO,-26.6141932834,0
AZD1775,BEZ-235,DLD1,30.5068067163,1
ZOLINZA,GELDANAMYCIN,A375,-33.8555009069,0
DOXORUBICIN,ABT-888,NCIH520,-3.7107389026,0
MK-5108,SN-38,NCIH2122,-115.0417585935,0
ERLOTINIB,DASATINIB,UWB1289,43.1859986354,1
METFORMIN,ABT-888,UACC62,-8.2852342968,0
ABT-888,TOPOTECAN,ES2,-15.1631621816,0
MK-8669,BEZ-235,ES2,84.5757420765,1
ETOPOSIDE,DASATINIB,PA1,10.985971697,1
METHOTREXATE,DINACICLIB,T47D,-25.3662138933,0
VINBLASTINE,ABT-888,VCAP,-14.558314328,0
ABT-888,TOPOTECAN,NCIH460,-35.5582435714,0
MK-5108,DASATINIB,SW620,24.554217623,1
L778123,MK-2206,A375,32.1635367575,1
VINBLASTINE,MK-4827,SW837,-21.7180076394,0
MRK-003,SUNITINIB,NCIH1650,13.3177307588,1
VINBLASTINE,ERLOTINIB,RKO,64.8523046472,1
METFORMIN,TEMOZOLOMIDE,A427,-5.5604743222,0
PACLITAXEL,DASATINIB,A427,34.8923172952,1
SUNITINIB,DASATINIB,A2780,40.0437062757,1
CARBOPLATIN,L778123,UACC62,-9.7728984728,0
PACLITAXEL,AZD1775,OV90,-6.260132692,0
MRK-003,PACLITAXEL,VCAP,28.8472101503,1
MRK-003,ZOLINZA,NCIH23,-5.4543937795,0
VINORELBINE,MK-8669,DLD1,10.2132020173,1
MITOMYCINE,DASATINIB,NCIH2122,-21.7114607429,0
CYCLOPHOSPHAMIDE,BORTEZOMIB,VCAP,-1.0540292394,0
MITOMYCINE,SUNITINIB,DLD1,-1.2473051224,0
TEMOZOLOMIDE,ERLOTINIB,VCAP,10.9042048917,1
MK-2206,MK-8669,NCIH520,31.0519311785,1
CYCLOPHOSPHAMIDE,ERLOTINIB,UACC62,-5.741127918,0
CARBOPLATIN,MK-8669,ZR751,15.0306532096,1
LAPATINIB,OXALIPLATIN,UACC62,-25.9466596529,0
BORTEZOMIB,GELDANAMYCIN,DLD1,-6.0829007551,0
AZD1775,MK-5108,A2058,-9.504263856,0
ERLOTINIB,TOPOTECAN,SKMES1,25.7182254314,1
DASATINIB,ABT-888,SKMEL30,-27.18860154,0
L778123,TEMOZOLOMIDE,ZR751,-29.4077825339,0
SUNITINIB,DASATINIB,NCIH520,31.9999372661,1
MITOMYCINE,DASATINIB,UACC62,14.8936406622,1
DEXAMETHASONE,BEZ-235,SKOV3,15.7922015419,1
SN-38,SORAFENIB,ZR751,-6.9269595858,0
DASATINIB,GELDANAMYCIN,HT144,-55.1388975573,0
MITOMYCINE,ZOLINZA,UWB1289,13.5517492261,1
VINORELBINE,ZOLINZA,SKOV3,22.7417461563,1
MK-2206,MK-8669,A2780,38.2523560817,1
CARBOPLATIN,MK-5108,NCIH520,-16.6684055633,0
DOXORUBICIN,DASATINIB,NCIH460,32.1628344784,1
ERLOTINIB,BORTEZOMIB,SKOV3,-6.2348527669,0
L778123,VINORELBINE,NCIH2122,-27.1885243361,0
DASATINIB,SN-38,LOVO,39.6859891118,1
AZD1775,DINACICLIB,RPMI7951,-6.6001547855,0
CYCLOPHOSPHAMIDE,ABT-888,LOVO,-4.9527410642,0
TEMOZOLOMIDE,DINACICLIB,A427,14.517947516,1
METHOTREXATE,MK-2206,UACC62,13.122824833,1
MITOMYCINE,AZD1775,A375,18.7578725846,1
DASATINIB,SORAFENIB,VCAP,11.4105865945,1
PACLITAXEL,BEZ-235,T47D,97.808492482,1
VINORELBINE,MK-8776,A2058,-8.0605287717,0
GELDANAMYCIN,SORAFENIB,NCIH23,-0.3148139331,0
ZOLINZA,BEZ-235,KPL1,17.6166557468,1
MK-2206,DASATINIB,NCIH460,52.9974866425,1
MRK-003,GELDANAMYCIN,SKMES1,14.6275637101,1
LAPATINIB,MK-8669,NCIH1650,26.93772197,1
MK-2206,OXALIPLATIN,NCIH2122,-18.6583162173,0
MK-4541,SN-38,OV90,-9.9619502468,0
GELDANAMYCIN,MK-8776,ZR751,-28.7324089242,0
PD325901,BORTEZOMIB,UWB1289,-13.9207977198,0
5-FU,TEMOZOLOMIDE,RKO,-9.3234303757,0
METHOTREXATE,SUNITINIB,UACC62,-8.1343374991,0
ZOLINZA,SN-38,SKMES1,16.2593489619,1
LAPATINIB,SN-38,NCIH1650,17.090757679,1
MK-8669,MK-8776,OV90,20.7181506324,1
MK-5108,BEZ-235,VCAP,12.3671286419,1
LAPATINIB,DINACICLIB,CAOV3,16.408791203,1
CARBOPLATIN,GELDANAMYCIN,LOVO,-1.0863576813,0
ETOPOSIDE,BORTEZOMIB,OV90,-20.5668034188,0
ZOLINZA,DINACICLIB,VCAP,-23.3727688102,0
PD325901,BEZ-235,DLD1,41.1917892359,1
MITOMYCINE,L778123,RPMI7951,-23.6736374274,0
PD325901,SN-38,RPMI7951,-7.1910419427,0
MITOMYCINE,BORTEZOMIB,VCAP,-6.7809353646,0
ZOLINZA,GEMCITABINE,A2058,-9.4464626698,0
ETOPOSIDE,TEMOZOLOMIDE,HT144,-7.9186755492,0
MRK-003,MITOMYCINE,SKMES1,-12.5634426916,0
ERLOTINIB,DASATINIB,SKOV3,34.8854592923,1
MRK-003,ETOPOSIDE,VCAP,12.6360136816,1
SUNITINIB,MK-8669,NCIH460,27.4067064604,1
MK-4541,5-FU,NIHOVCAR3,-5.6927908311,0
DOXORUBICIN,MK-5108,HT144,-11.6692939548,0
VINORELBINE,DINACICLIB,NCIH520,-8.598759935,0
ZOLINZA,SN-38,PA1,-15.6081521132,0
LAPATINIB,OXALIPLATIN,LOVO,-2.9304815862,0
METHOTREXATE,BEZ-235,ZR751,-6.9894717571,0
MRK-003,DINACICLIB,SW837,-12.4398598008,0
AZD1775,TOPOTECAN,NCIH23,10.1818989627,1
VINORELBINE,SUNITINIB,CAOV3,-15.5713980779,0
ERLOTINIB,TOPOTECAN,HT144,21.4128154379,1
DASATINIB,OXALIPLATIN,OV90,-23.4892159687,0
MK-5108,MK-8776,SKOV3,20.1298651779,1
MITOMYCINE,AZD1775,MDAMB436,14.810341068,1
VINBLASTINE,ABT-888,SKMES1,-0.4856743711,0
GELDANAMYCIN,BEZ-235,DLD1,24.2663104267,1
MK-4541,BORTEZOMIB,LOVO,11.0223706669,1
MK-5108,DASATINIB,A2780,62.0505312883,1
MRK-003,SORAFENIB,A427,10.3496918952,1
MK-5108,DINACICLIB,A427,-5.5351725968,0
L778123,MK-8776,SW837,-87.127520539,0
MK-4827,DINACICLIB,LOVO,-12.5359767616,0
5-FU,LAPATINIB,NCIH460,-2.0350125809,0
MK-5108,BORTEZOMIB,UWB1289,-20.5042932898,0
VINBLASTINE,DINACICLIB,OV90,-26.2596481359,0
CARBOPLATIN,MK-8669,SKOV3,24.8756293908,1
SUNITINIB,TEMOZOLOMIDE,SW620,16.4515581655,1
PACLITAXEL,ABT-888,CAOV3,-6.0674175763,0
VINBLASTINE,PD325901,A2058,14.1881072772,1
TEMOZOLOMIDE,SN-38,NCIH2122,-13.7263148547,0
METHOTREXATE,ERLOTINIB,SKMEL30,-0.5578222965,0
METFORMIN,DINACICLIB,LOVO,-4.7125481206,0
SUNITINIB,PD325901,MDAMB436,13.6248983404,1
L778123,MK-8776,KPL1,-4.5024534031,0
DASATINIB,MK-8669,ZR751,16.7611652639,1
GEMCITABINE,SUNITINIB,RKO,-10.7329733409,0
PACLITAXEL,MK-8669,A2058,10.9895380957,1
MK-4541,ERLOTINIB,UWB1289,35.7988929764,1
MITOMYCINE,L778123,MDAMB436,-11.8668248488,0
MRK-003,LAPATINIB,RKO,11.709510967,1
GEMCITABINE,DINACICLIB,VCAP,-1.058408414,0
SUNITINIB,MK-5108,SKMES1,-6.9955094901,0
ERLOTINIB,SORAFENIB,NCIH460,15.3257859454,1
CARBOPLATIN,ZOLINZA,NCIH520,-9.9151420072,0
METHOTREXATE,DINACICLIB,A2780,-10.3034395172,0
MK-4541,GEMCITABINE,NCIH23,-11.5230389423,0
DEXAMETHASONE,MK-2206,RPMI7951,-7.0441195689,0
METHOTREXATE,GELDANAMYCIN,A2780,-21.0795198217,0
VINBLASTINE,MK-2206,LOVO,10.2824051249,1
L778123,AZD1775,RPMI7951,13.3051490875,1
PD325901,ABT-888,NCIH23,-12.5273231817,0
AZD1775,DINACICLIB,ZR751,-14.9584974742,0
L778123,MK-8669,HCT116,10.24308734905,1
ZOLINZA,BEZ-235,RPMI7951,18.1088324088,1
ABT-888,MK-8669,ZR751,-1.645029592,0
VINBLASTINE,MK-8669,RPMI7951,20.0700000261,1
MK-4541,L778123,PA1,16.713244659,1
ZOLINZA,TEMOZOLOMIDE,VCAP,18.6430380078,1
METFORMIN,LAPATINIB,A2780,-2.174460877,0
MK-4541,DINACICLIB,UWB1289,-5.2903662331,0
SORAFENIB,MK-8776,T47D,10.5685627236,1
ERLOTINIB,BEZ-235,A427,24.8204638666,1
LAPATINIB,MK-4827,HT144,17.5187190003,1
GEMCITABINE,ERLOTINIB,HT29,12.0741141159,1
PACLITAXEL,DASATINIB,DLD1,29.3772640331,1
ETOPOSIDE,BEZ-235,MDAMB436,28.3917614586,1
MK-4827,MK-8776,MDAMB436,25.6577740145,1
MK-2206,SN-38,A2058,17.1730240469,1
MK-5108,BORTEZOMIB,KPL1,-8.0819441763,0
PD325901,TOPOTECAN,OV90,38.4330916699,1
MK-4541,DASATINIB,SW837,31.2826340082,1
ABT-888,MK-8776,NCIH460,-0.2963538419,0
L778123,ERLOTINIB,UWB1289,20.2701314945,1
CYCLOPHOSPHAMIDE,DINACICLIB,KPL1,-12.2642334433,0
ZOLINZA,MK-8776,SKOV3,36.8780800559,1
DOXORUBICIN,MK-8669,KPL1,29.9650981252,1
MK-5108,SORAFENIB,A2058,-9.5095105454,0
OXALIPLATIN,MK-8776,NCIH1650,10.6321615846,1
PD325901,OXALIPLATIN,RPMI7951,-5.33346211,0
VINORELBINE,BEZ-235,UWB1289,14.275702748,1
DOXORUBICIN,TEMOZOLOMIDE,CAOV3,-0.8811783296,0
ERLOTINIB,OXALIPLATIN,NCIH23,-27.9715110228,0
MK-2206,PD325901,ZR751,41.9263883251,1
MK-2206,DASATINIB,A2780,112.0310330519,1
L778123,ABT-888,SW620,-3.5191628819,0
METHOTREXATE,DASATINIB,SW620,-2.8626962394,0
LAPATINIB,ABT-888,HCT116,-1.0958669844,0
DASATINIB,TOPOTECAN,NCIH1650,29.1173110153,1
L778123,SUNITINIB,RKO,12.4700605981,1
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH460,14.88718391,1
VINORELBINE,LAPATINIB,NCIH520,-12.1226633359,0
CARBOPLATIN,MK-2206,SW620,21.9681244835,1
PACLITAXEL,LAPATINIB,DLD1,64.5552907784,1
GELDANAMYCIN,MK-8776,A2058,51.4196349082,1
CARBOPLATIN,MK-4827,SKMES1,-0.0151438139,0
AZD1775,SN-38,PA1,21.1544437042,1
SUNITINIB,DASATINIB,KPL1,18.4186047873,1
DASATINIB,SN-38,NCIH23,19.5079780824,1
GEMCITABINE,MK-2206,PA1,11.4789818883,1
TEMOZOLOMIDE,DASATINIB,NIHOVCAR3,45.8791739891,1
ZOLINZA,OXALIPLATIN,VCAP,29.034327706,1
PACLITAXEL,TEMOZOLOMIDE,NCIH23,-17.1544693417,0
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH520,-0.5152842693,0
PACLITAXEL,DINACICLIB,ZR751,-18.185498282,0
MRK-003,CYCLOPHOSPHAMIDE,HT144,-9.8672968101,0
METHOTREXATE,BORTEZOMIB,HT29,-16.2710899602,0
VINBLASTINE,MK-8776,NCIH23,-21.1912668208,0
MK-5108,DINACICLIB,A2780,-6.2825239238,0
VINORELBINE,ABT-888,RKO,-1.336451327,0
SUNITINIB,TOPOTECAN,SKOV3,-11.4686182755,0
DASATINIB,BEZ-235,MDAMB436,47.9805984011,1
MK-8669,SN-38,SKMES1,14.4539940973,1
ERLOTINIB,OXALIPLATIN,HT144,-24.4813714399,0
TEMOZOLOMIDE,MK-4827,SKMEL30,36.2524556281,1
MK-4827,DINACICLIB,OV90,-19.6587600338,0
DEXAMETHASONE,MK-4827,NCIH1650,16.1948175528,1
ZOLINZA,BEZ-235,UWB1289,26.1735428918,1
OXALIPLATIN,MK-8776,UACC62,-1.754512186,0
LAPATINIB,OXALIPLATIN,SW620,-17.7801602164,0
TOPOTECAN,BEZ-235,DLD1,20.4945713292,1
SORAFENIB,DINACICLIB,VCAP,-15.413333293,0
MRK-003,ETOPOSIDE,NCIH2122,-1.618527955,0
BORTEZOMIB,MK-8669,LOVO,20.4751536743,1
METFORMIN,AZD1775,NCIH2122,-0.8101595394,0
ETOPOSIDE,TEMOZOLOMIDE,NCIH1650,-10.2345514731,0
LAPATINIB,ERLOTINIB,A2058,-1.7745489064,0
MK-4541,PACLITAXEL,NIHOVCAR3,-4.230089164,0
CYCLOPHOSPHAMIDE,AZD1775,OV90,-2.7609610695,0
ABT-888,SORAFENIB,NCIH520,13.6574206002,1
AZD1775,MK-8776,A427,67.3602319061,1
5-FU,MK-8669,SW837,12.4165920546,1
MK-4541,METFORMIN,DLD1,-1.6244516354,0
MK-4541,ZOLINZA,A2058,-3.0044059812,0
VINORELBINE,LAPATINIB,NCIH2122,-23.2449304223,0
AZD1775,GELDANAMYCIN,A375,18.7418812737,1
MK-2206,GELDANAMYCIN,HCT116,24.2157359312,1
MITOMYCINE,ERLOTINIB,RKO,-51.5381621008,0
MRK-003,MK-4827,SKOV3,25.3685594961,1
DEXAMETHASONE,DINACICLIB,NIHOVCAR3,-1.125938119,0
MRK-003,OXALIPLATIN,SW837,-14.4113064504,0
ZOLINZA,SUNITINIB,NCIH520,-4.2809590847,0
MK-2206,OXALIPLATIN,NCIH520,-12.9918192635,0
ETOPOSIDE,TEMOZOLOMIDE,T47D,-27.8282974897,0
ETOPOSIDE,ZOLINZA,HT144,11.8962736338,1
LAPATINIB,OXALIPLATIN,NCIH23,-25.8566134401,0
ABT-888,DINACICLIB,SW837,-5.3892419402,0
METFORMIN,ABT-888,LOVO,-5.3910536913,0
ABT-888,SORAFENIB,CAOV3,-2.1727230367,0
ERLOTINIB,ABT-888,RPMI7951,-8.0931088204,0
MITOMYCINE,MK-2206,OV90,23.3643211326,1
5-FU,MK-8776,RKO,18.4228588221,1
L778123,BORTEZOMIB,PA1,-8.5007386922,0
VINORELBINE,ZOLINZA,T47D,-4.3114018386,0
VINBLASTINE,GELDANAMYCIN,HT29,-35.7052771348,0
DOXORUBICIN,BORTEZOMIB,ZR751,-18.2406492122,0
ETOPOSIDE,LAPATINIB,HCT116,27.6384261448,1
TEMOZOLOMIDE,MK-8669,A2058,19.9498250051,1
BORTEZOMIB,GELDANAMYCIN,A2780,-17.0247671267,0
PACLITAXEL,DASATINIB,A2058,28.7258616197,1
MRK-003,BORTEZOMIB,A375,28.4589048377,1
CYCLOPHOSPHAMIDE,MK-8669,RPMI7951,18.249073337,1
VINBLASTINE,AZD1775,UWB1289,84.8454179644,1
TEMOZOLOMIDE,TOPOTECAN,A2780,10.5180477769,1
TEMOZOLOMIDE,BEZ-235,ES2,32.6506502611,1
BORTEZOMIB,SN-38,A427,-9.7591487237,0
SUNITINIB,DASATINIB,UACC62,26.1757093644,1
DOXORUBICIN,PD325901,NCIH460,28.3358394756,1
ERLOTINIB,MK-8669,NIHOVCAR3,37.0434842408,1
SUNITINIB,AZD1775,SW837,-9.964231481,0
LAPATINIB,ERLOTINIB,NCIH2122,14.5974794619,1
VINBLASTINE,MK-8776,PA1,-26.0103294042,0
VINBLASTINE,TEMOZOLOMIDE,LOVO,-51.8123407116,0
MK-2206,DASATINIB,SKOV3,33.256200586,1
VINORELBINE,GELDANAMYCIN,PA1,-14.6787612519,0
GEMCITABINE,BEZ-235,SKMEL30,11.3162005084,1
MRK-003,MK-2206,RKO,20.1116576782,1
SN-38,MK-8776,A2780,10.6426542832,1
SUNITINIB,SORAFENIB,ZR751,-8.2023055248,0
ZOLINZA,MK-4827,VCAP,16.9964097218,1
BORTEZOMIB,GELDANAMYCIN,SW837,-33.3650916333,0
ZOLINZA,BEZ-235,OV90,21.8147238365,1
L778123,TOPOTECAN,SW837,10.4719189848,1
GEMCITABINE,BORTEZOMIB,A2058,-3.1185354264,0
ERLOTINIB,BORTEZOMIB,UWB1289,-20.0989109547,0
BEZ-235,OXALIPLATIN,ZR751,-2.4291901344,0
MK-4827,ABT-888,NCIH2122,-3.193496465,0
PACLITAXEL,ERLOTINIB,A2058,-12.6293309857,0
PD325901,OXALIPLATIN,NCIH23,-20.6028997813,0
SUNITINIB,SN-38,KPL1,19.421536623,1
SUNITINIB,LAPATINIB,UACC62,27.853471659,1
ERLOTINIB,PD325901,UWB1289,25.1746473361,1
DEXAMETHASONE,MK-4827,MDAMB436,-0.6768936549,0
SUNITINIB,MK-8776,CAOV3,17.7309275333,1
